

Number	Group	Conceptual Use
44	1	5.22796
44	1	4.33333
44	1	4.5902
44	1	4
44	0	3.66667
44	0	3.89722
44	1	4.62557
44	1	4.64408
44	0	5.60467
44	0	4.80863
44	0	4.71697
44	0	4.84013
44	0	4.02426
45	0	4.16667
45	1	5.3527
45	0	4.65662
45	0	5
45	0	5
45	0	3.66667
45	0	4.44787
45	0	4
45	0	4.33333
45	0	5
45	0	5
45	1	4.02616
45	0	4.33333
45	0	4.88151
45	1	5
45	1	4.15274
45	0	4.37054
45	1	4.68574
45	1	5.05256
45	0	4.75973
45	0	4.08051
45	0	4.83333
45	1	5.31375
45	1	4.71714
45	0	3.79389
45	1	5
45	1	5.26239
45	0	4.89165
45	0	4.29498
45	0	4.29895
45	1	5
45	1	5
45	1	3.33333
45	1	4.83333
45	0	4.48789
45	1	4.64857
45	0	4.13693
45	1	4.5
45	1	4.33333
45	1	5
45	0	5
45	0	5
45	1	3.66667
45	0	4.83333
45	1	4.14823
45	0	3.76273
45	0	4.16667
45	1	4.55768
45	1	5
45	1	3.80942
45	1	3.60451
45	1	4.16667
45	0	5
45	1	5
45	0	4.5
45	0	4.33333
45	0	5.5595
45	0	5.22275
45	0	4.56681
45	1	4.65591
45	1	4.65877
45	1	5
45	1	5
45	1	4.25
45	1	3.16667
45	1	5
45	1	4.5
45	1	4
45	1	4.15002
45	1	5
45	0	4.13923
45	0	5.61075
45	0	3.70287
45	0	4.5
45	1	5.6014
45	1	3.52396
45	0	5.07575
45	1	4.55657
45	1	3.581
45	0	4
45	0	4.4477
45	0	4.93345
45	1	5
45	1	5.1711
45	1	4.33333
45	1	4.86578
45	1	4
45	0	3.66667
45	0	4.39149
45	1	4.5645
45	1	4.69803
45	0	4.93763
45	0	5.08579
45	0	5.40744
45	0	5.26989
45	0	5.59887
46	0	4.16667
46	1	4.7454
46	0	4.6268
46	0	5
46	0	5
46	0	3.66667
46	0	5.06567
46	0	4
46	0	4.33333
46	0	5
46	0	5
46	1	3.71228
46	0	4.33333
46	0	4.30672
46	1	5
46	1	4.11102
46	0	4.65245
46	1	3.96566
46	1	4.39828
46	0	4.02707
46	0	4.28379
46	0	4.83333
46	1	4.60753
46	1	4.51204
46	0	3.82263
46	1	5
46	1	4.40104
46	0	4.34396
46	0	4.1239
46	0	3.84355
46	1	5
46	1	5
46	1	3.33333
46	1	4.83333
46	0	4.30957
46	1	4.39852
46	0	4.0832
46	1	4.5
46	1	4.33333
46	1	5
46	0	5
46	0	5
46	1	3.66667
46	0	4.83333
46	1	3.99397
46	0	4.12545
46	0	4.16667
46	1	4.82498
46	1	5
46	1	4.32753
46	1	3.7019
46	1	4.16667
46	0	5
46	1	5
46	0	4.5
46	0	4.33333
46	0	4.93584
46	0	4.75443
46	0	4.71216
46	1	4.69026
46	1	4.30827
46	1	5
46	1	5
46	1	4.25
46	1	3.16667
46	1	5
46	1	4.5
46	1	4
46	1	4.13904
46	1	5
46	0	4.5512
46	0	5.29095
46	0	3.68603
46	0	4.5
46	1	5.37593
46	1	4.38297
46	0	4.99543
46	1	4.95881
46	1	3.74223
46	0	4
46	0	4.15115
46	0	4.55206
46	1	5
46	1	4.82518
46	1	4.33333
46	1	5.03761
46	1	4
46	0	3.66667
46	0	4.20963
46	1	4.62505
46	1	4.28913
46	0	4.61931
46	0	4.79021
46	0	4.56907
46	0	5.19981
46	0	4.72133
47	0	4.16667
47	1	4.86495
47	0	4.32764
47	0	5
47	0	5
47	0	3.66667
47	0	4.83086
47	0	4
47	0	4.33333
47	0	5
47	0	5
47	1	4.41815
47	0	4.33333
47	0	5.22718
47	1	5
47	1	4.31264
47	0	4.11214
47	1	4.18525
47	1	4.48157
47	0	4.53198
47	0	4.67502
47	0	4.83333
47	1	5.51276
47	1	4.47114
47	0	3.72729
47	1	5
47	1	4.85853
47	0	4.91747
47	0	3.85402
47	0	3.83864
47	1	5
47	1	5
47	1	3.33333
47	1	4.83333
47	0	4.41924
47	1	4.3768
47	0	4.12159
47	1	4.5
47	1	4.33333
47	1	5
47	0	5
47	0	5
47	1	3.66667
47	0	4.83333
47	1	3.86611
47	0	4.85173
47	0	4.16667
47	1	5.21188
47	1	5
47	1	4.49016
47	1	4.60555
47	1	4.16667
47	0	5
47	1	5
47	0	4.5
47	0	4.33333
47	0	4.93767
47	0	4.69929
47	0	4.65777
47	1	4.8713
47	1	4.59039
47	1	5
47	1	5
47	1	4.25
47	1	3.16667
47	1	5
47	1	4.5
47	1	4
47	1	4.40575
47	1	5
47	0	4.8873
47	0	4.65612
47	0	3.88009
47	0	4.5
47	1	5.01237
47	1	3.95473
47	0	5.03013
47	1	3.72079
47	1	3.81927
47	0	4
47	0	4.47241
47	0	4.09438
47	1	5
47	1	4.8104
47	1	4.33333
47	1	5.0709
47	1	4
47	0	3.66667
47	0	4.21935
47	1	4.62904
47	1	5.06967
47	0	4.58136
47	0	4.99899
47	0	5.09004
47	0	5.95629
47	0	4.99349
48	0	4.16667
48	1	5.29018
48	0	5.20018
48	0	5
48	0	5
48	0	3.66667
48	0	4.61549
48	0	4
48	0	4.33333
48	0	5
48	0	5
48	1	3.78868
48	0	4.33333
48	0	4.90108
48	1	5
48	1	3.89789
48	0	4.45558
48	1	4.43159
48	1	4.74978
48	0	4.11995
48	0	4.01406
48	0	4.83333
48	1	5.2876
48	1	4.08254
48	0	3.80378
48	1	5
48	1	5.20085
48	0	4.62335
48	0	4.15749
48	0	4.2914
48	1	5
48	1	5
48	1	3.33333
48	1	4.83333
48	0	3.6579
48	1	5.18174
48	0	4.10962
48	1	4.5
48	1	4.33333
48	1	5
48	0	5
48	0	5
48	1	3.66667
48	0	4.83333
48	1	3.97265
48	0	4.54018
48	0	4.16667
48	1	4.84239
48	1	5
48	1	4.26473
48	1	4.9989
48	1	4.16667
48	0	5
48	1	5
48	0	4.5
48	0	4.33333
48	0	4.68063
48	0	5.06536
48	0	4.23464
48	1	4.41738
48	1	4.48523
48	1	5
48	1	5
48	1	4.25
48	1	3.16667
48	1	5
48	1	4.5
48	1	4
48	1	4.04923
48	1	5
48	0	4.66271
48	0	5.14297
48	0	4.362
48	0	4.5
48	1	4.69442
48	1	4.21299
48	0	5.0863
48	1	4.58487
48	1	3.77196
48	0	4
48	0	4.89944
48	0	4.47309
48	1	5
48	1	5.24946
48	1	4.33333
48	1	4.86924
48	1	4
48	0	3.66667
48	0	4.25194
48	1	4.5333
48	1	4.97674
48	0	4.4147
48	0	4.55215
48	0	4.62162
48	0	4.73951
48	0	4.84449
49	0	4.16667
49	1	5.09773
49	0	4.62009
49	0	5
49	0	5
49	0	3.66667
49	0	4.4389
49	0	4
49	0	4.33333
49	0	5
49	0	5
49	1	4.01917
49	0	4.33333
49	0	5.50714
49	1	5
49	1	4.18883
49	0	4.20998
49	1	4.77671
49	1	4.16847
49	0	4.17355
49	0	4.56279
49	0	4.83333
49	1	4.30294
49	1	4.75089
49	0	3.28708
49	1	5
49	1	4.67688
49	0	4.57693
49	0	3.2024
49	0	3.98422
49	1	5
49	1	5
49	1	3.33333
49	1	4.83333
49	0	4.23102
49	1	4.61307
49	0	4.20507
49	1	4.5
49	1	4.33333
49	1	5
49	0	5
49	0	5
49	1	3.66667
49	0	4.83333
49	1	3.87533
49	0	4.62167
49	0	4.16667
49	1	5.30169
49	1	5
49	1	3.74177
49	1	3.91887
49	1	4.16667
49	0	5
49	1	5
49	0	4.5
49	0	4.33333
49	0	4.88623
49	0	5.26229
49	0	4.93133
49	1	5.0835
49	1	4.25975
49	1	5
49	1	5
49	1	4.25
49	1	3.16667
49	1	5
49	1	4.5
49	1	4
49	1	4.17706
49	1	5
49	0	4.29466
49	0	4.77109
49	0	3.89123
49	0	4.5
49	1	5.20015
49	1	3.93565
49	0	5.09027
49	1	4.70651
49	1	4.12642
49	0	4
49	0	4.5401
49	0	3.80741
49	1	5
49	1	4.45331
49	1	4.33333
49	1	5.31503
49	1	4
49	0	3.66667
49	0	4.21909
49	1	4.55784
49	1	5.00909
49	0	4.55161
49	0	4.84225
49	0	4.98583
49	0	5.11572
49	0	4.74137
50	0	4.16667
50	1	4.38962
50	0	3.85285
50	0	5
50	0	5
50	0	3.66667
50	0	4.93227
50	0	4
50	0	4.33333
50	0	5
50	0	5
50	1	4.00508
50	0	4.33333
50	0	5.30325
50	1	5
50	1	4.71907
50	0	3.62958
50	1	4.36549
50	1	4.44304
50	0	3.80851
50	0	4.54418
50	0	4.83333
50	1	4.94518
50	1	4.71078
50	0	4.21183
50	1	5
50	1	5.43771
50	0	4.47685
50	0	4.05785
50	0	4.61358
50	1	5
50	1	5
50	1	3.33333
50	1	4.83333
50	0	4.40729
50	1	5.18754
50	0	4.21586
50	1	4.5
50	1	4.33333
50	1	5
50	0	5
50	0	5
50	1	3.66667
50	0	4.83333
50	1	3.96371
50	0	4.70171
50	0	4.16667
50	1	5.11313
50	1	5
50	1	4.87522
50	1	4.8145
50	1	4.16667
50	0	5
50	1	5
50	0	4.5
50	0	4.33333
50	0	4.63643
50	0	4.54454
50	0	4.21357
50	1	4.01176
50	1	4.43234
50	1	5
50	1	5
50	1	4.25
50	1	3.16667
50	1	5
50	1	4.5
50	1	4
50	1	4.55413
50	1	5
50	0	4.14517
50	0	5.42672
50	0	4.56758
50	0	4.5
50	1	4.71126
50	1	4.69206
50	0	4.9401
50	1	4.63222
50	1	3.91204
50	0	4
50	0	4.19985
50	0	4.72575
50	1	5
50	1	4.94537
50	1	4.33333
50	1	4.84326
50	1	4
50	0	3.66667
50	0	4.30874
50	1	4.58549
50	1	4.35231
50	0	3.9222
50	0	5.12489
50	0	5.04725
50	0	5.10779
50	0	5.5308

Number	Group	Tactical
1	0	2
1	1	-0.34454
1	0	-0.4583
1	0	0
1	0	0
1	0	0
1	0	0.04682
1	0	-1
1	0	1
1	0	0
1	0	0
1	1	0.92248
1	0	1
1	0	0.86464
1	1	-1
1	1	0.46579
1	0	0.4099
1	1	-0.52034
1	1	-0.50588
1	0	0.47727
1	0	-0.91464
1	0	-1
1	1	-0.48426
1	1	0.6298
1	0	-0.1804
1	1	0.28995
1	1	-1.09673
1	0	0.34683
1	0	0.59627
1	0	0.11752
1	1	-1
1	1	-1
1	1	-1
1	1	1
1	0	-0.07424
1	1	-0.62946
1	0	-1
1	1	0.15642
1	1	0
1	1	0
1	0	1
1	0	0
1	1	0
1	0	0
1	1	0.33793
1	0	0.43231
1	0	0
1	1	-0.91966
1	1	-0.48765
1	1	0.77283
1	1	-0.05385
1	1	-2
1	0	1
1	1	-0.12437
1	0	0
1	0	1
1	0	0.45912
1	0	-0.52836
1	0	0.44595
1	1	-0.53563
1	1	0.34567
1	1	0.34938
1	1	0
1	1	0.57807
1	1	0
1	1	0
1	1	-1
1	1	0.21615
1	1	0.55356
1	1	0
1	0	0.44771
1	0	-1.11952
1	0	-0.14513
1	0	0
1	1	1.56807
1	1	-0.68297
1	0	1
1	1	-0.33569
1	1	0.53059
1	0	-1
1	0	-0.69424
1	0	0.88636
1	1	0
1	1	0.65295
1	1	-1
1	1	-1.36784
1	1	0
1	0	0
1	0	0.3933
1	1	0.28914
1	1	1.32509
1	0	-1.43451
1	0	0.08304
1	0	0.17576
1	0	-0.02314
1	0	-0.34552
2	0	2
2	1	-1.03137
2	0	0.57893
2	0	0
2	0	0
2	0	0
2	0	0.69502
2	0	-1
2	0	1
2	0	0
2	0	0
2	1	-0.39995
2	0	1
2	0	-0.44668
2	1	-1
2	1	0.40888
2	0	0.7669
2	1	0.73704
2	1	-1.24715
2	0	-1.75134
2	0	0.13464
2	0	-1
2	1	-0.06079
2	1	0.48632
2	0	1.4598
2	1	-0.43408
2	1	-0.46903
2	0	0.58858
2	0	0.65608
2	0	0.91413
2	1	-1
2	1	-1
2	1	-1
2	1	1
2	0	0.42368
2	1	-0.42921
2	0	-1
2	1	1.03737
2	1	0
2	1	0
2	0	1
2	0	0
2	1	0
2	0	0
2	1	0.69643
2	0	1.13618
2	0	0
2	1	-0.67565
2	1	0.50454
2	1	0.82408
2	1	-0.55615
2	1	-2
2	0	1
2	1	0.60896
2	0	0
2	0	1
2	0	-0.53738
2	0	-0.88897
2	0	0.06726
2	1	0.20376
2	1	-0.29978
2	1	0.23198
2	1	0
2	1	0.19046
2	1	0
2	1	0
2	1	-1
2	1	-1.02351
2	1	-0.42222
2	1	0
2	0	-0.14009
2	0	-0.83608
2	0	-0.04003
2	0	0
2	1	-0.03153
2	1	-0.35251
2	0	1
2	1	-0.21708
2	1	-0.24137
2	0	-1
2	0	-0.57083
2	0	0.8475
2	1	0
2	1	0.31282
2	1	-1
2	1	-0.82721
2	1	0
2	0	0
2	0	-1.24001
2	1	1.03259
2	1	0.7028
2	0	0.68946
2	0	-0.53295
2	0	0.0372
2	0	-1.26851
2	0	-1.69602
3	0	2
3	1	-0.79037
3	0	0.78928
3	0	0
3	0	0
3	0	0
3	0	-0.11321
3	0	-1
3	0	1
3	0	0
3	0	0
3	1	0.06991
3	0	1
3	0	-0.95809
3	1	-1
3	1	1.19773
3	0	0.37884
3	1	-0.81954
3	1	0.1351
3	0	-0.85398
3	0	-0.6546
3	0	-1
3	1	-0.73156
3	1	-0.61953
3	0	1.9954
3	1	-1.41433
3	1	0.04116
3	0	0.25665
3	0	-1.17601
3	0	0.57057
3	1	-1
3	1	-1
3	1	-1
3	1	1
3	0	1.10104
3	1	-1.3075
3	0	-1
3	1	0.2917
3	1	0
3	1	0
3	0	1
3	0	0
3	1	0
3	0	0
3	1	0.27778
3	0	0.67169
3	0	0
3	1	0.55937
3	1	-0.43512
3	1	-0.33758
3	1	0.21717
3	1	-2
3	0	1
3	1	2.13813
3	0	0
3	0	1
3	0	-0.71349
3	0	-0.55148
3	0	-0.19098
3	1	-0.38048
3	1	0.07368
3	1	-0.75798
3	1	0
3	1	0.51253
3	1	0
3	1	0
3	1	-1
3	1	-1.47814
3	1	0.52562
3	1	0
3	0	1.30799
3	0	-1.42099
3	0	0.38076
3	0	0
3	1	-0.02737
3	1	-1.42756
3	0	1
3	1	-0.48174
3	1	0.35979
3	0	-1
3	0	-0.24628
3	0	0.46806
3	1	0
3	1	-0.21645
3	1	-1
3	1	0.69377
3	1	0
3	0	0
3	0	-0.54344
3	1	-0.67684
3	1	0.44681
3	0	-0.374
3	0	-0.12052
3	0	1.58396
3	0	-1.33771
3	0	-0.70603
4	0	2
4	1	-0.77087
4	0	0.21256
4	0	0
4	0	0
4	0	0
4	0	0.88214
4	0	-1
4	0	1
4	0	0
4	0	0
4	1	-0.92254
4	0	1
4	0	-0.60629
4	1	-1
4	1	0.31137
4	0	0.80187
4	1	-0.42
4	1	-0.89496
4	0	-0.46172
4	0	-0.48321
4	0	-1
4	1	-1.43554
4	1	-0.73171
4	0	1.11267
4	1	-1.60141
4	1	-0.84485
4	0	0.85262
4	0	0.42424
4	0	-0.55519
4	1	-1
4	1	-1
4	1	-1
4	1	1
4	0	0.76707
4	1	-0.34901
4	0	-1
4	1	-1.27028
4	1	0
4	1	0
4	0	1
4	0	0
4	1	0
4	0	0
4	1	0.40436
4	0	0.06873
4	0	0
4	1	-0.93191
4	1	-1.13583
4	1	0.75284
4	1	-0.42322
4	1	-2
4	0	1
4	1	-0.81914
4	0	0
4	0	1
4	0	-0.58182
4	0	-0.02416
4	0	0.44105
4	1	-0.16096
4	1	0.13744
4	1	-0.43039
4	1	0
4	1	-1.03716
4	1	0
4	1	0
4	1	-1
4	1	-1.42378
4	1	-0.68133
4	1	0
4	0	-0.31645
4	0	0.79772
4	0	1.26088
4	0	0
4	1	-0.85175
4	1	-0.76419
4	0	1
4	1	-0.9418
4	1	-0.05238
4	0	-1
4	0	-0.32309
4	0	2.21938
4	1	0
4	1	0.74312
4	1	-1
4	1	0.95063
4	1	0
4	0	0
4	0	-1.30519
4	1	-0.4932
4	1	0.24379
4	0	0.79007
4	0	-0.74501
4	0	-0.37934
4	0	-0.22769
4	0	-0.04608
5	0	2
5	1	-1.26046
5	0	1.90057
5	0	0
5	0	0
5	0	0
5	0	0.0494
5	0	-1
5	0	1
5	0	0
5	0	0
5	1	-0.84789
5	0	1
5	0	-0.75572
5	1	-1
5	1	0.28563
5	0	0.04851
5	1	-1.06814
5	1	-1.21979
5	0	-0.85213
5	0	0.04261
5	0	-1
5	1	-0.7083
5	1	-1.1531
5	0	0.52118
5	1	0.4267
5	1	-1.32097
5	0	0.81952
5	0	1.23422
5	0	0.65171
5	1	-1
5	1	-1
5	1	-1
5	1	1
5	0	1.41631
5	1	0.65649
5	0	-1
5	1	-0.34457
5	1	0
5	1	0
5	0	1
5	0	0
5	1	0
5	0	0
5	1	-0.82361
5	0	1.11674
5	0	0
5	1	-0.02347
5	1	0.94106
5	1	-0.34517
5	1	-0.36576
5	1	-2
5	0	1
5	1	-0.25488
5	0	0
5	0	1
5	0	-1.37959
5	0	0.02459
5	0	1.16128
5	1	-1.29265
5	1	-1.19565
5	1	0.60509
5	1	0
5	1	-1.03958
5	1	0
5	1	0
5	1	-1
5	1	-0.13866
5	1	-0.47628
5	1	0
5	0	0.63313
5	0	-0.64942
5	0	-0.13566
5	0	0
5	1	-1.24487
5	1	-0.8282
5	0	1
5	1	-1.75805
5	1	0.88175
5	0	-1
5	0	-0.70575
5	0	1.94074
5	1	0
5	1	-0.56115
5	1	-1
5	1	0.12969
5	1	0
5	0	0
5	0	-0.34226
5	1	-0.37383
5	1	0.16285
5	0	0.15833
5	0	-0.2896
5	0	-0.65401
5	0	-0.93322
5	0	-0.25305
6	0	2
6	1	1.08988
6	0	0.17683
6	0	0
6	0	0
6	0	0
6	0	0.27629
6	0	-1
6	0	1
6	0	0
6	0	0
6	1	-0.59203
6	0	1
6	0	-0.78457
6	1	-1
6	1	0.31781
6	0	-0.6471
6	1	-0.46513
6	1	-1.56978
6	0	1.06279
6	0	-1.02931
6	0	-1
6	1	-0.84836
6	1	-0.2347
6	0	1.71732
6	1	0.1276
6	1	0.03536
6	0	-1.1674
6	0	-0.26495
6	0	0.5113
6	1	-1
6	1	-1
6	1	-1
6	1	1
6	0	-1.9641
6	1	-0.20142
6	0	-1
6	1	1.53063
6	1	0
6	1	0
6	0	1
6	0	0
6	1	0
6	0	0
6	1	0.88624
6	0	0.05058
6	0	0
6	1	-0.07046
6	1	-0.16027
6	1	1.58999
6	1	-0.18755
6	1	-2
6	0	1
6	1	0.63614
6	0	0
6	0	1
6	0	-1.04615
6	0	0.87197
6	0	0.90568
6	1	0.93
6	1	0.79175
6	1	0.26749
6	1	0
6	1	-0.98402
6	1	0
6	1	0
6	1	-1
6	1	1.11454
6	1	0.58837
6	1	0
6	0	0.17834
6	0	-0.34577
6	0	-0.81827
6	0	0
6	1	0.27576
6	1	-0.7035
6	0	1
6	1	0.64646
6	1	0.65449
6	0	-1
6	0	-0.90044
6	0	0.79884
6	1	0
6	1	0.36353
6	1	-1
6	1	-0.02561
6	1	0
6	0	0
6	0	-0.38996
6	1	-0.38098
6	1	0.68281
6	0	-1.12696
6	0	1.06333
6	0	0.58764
6	0	-1.87595
6	0	-1.14138
7	0	2
7	1	-0.37074
7	0	0.74089
7	0	0
7	0	0
7	0	0
7	0	-0.02335
7	0	-1
7	0	1
7	0	0
7	0	0
7	1	-0.9562
7	0	1
7	0	-0.81225
7	1	-1
7	1	-1.07742
7	0	-1.24347
7	1	-0.46265
7	1	0.06771
7	0	-0.36152
7	0	-1.20422
7	0	-1
7	1	-1.27694
7	1	0.32743
7	0	1.14818
7	1	-1.13692
7	1	-0.14264
7	0	-0.12722
7	0	0.04547
7	0	-0.19373
7	1	-1
7	1	-1
7	1	-1
7	1	1
7	0	0.77312
7	1	0.40905
7	0	-1
7	1	0.63565
7	1	0
7	1	0
7	0	1
7	0	0
7	1	0
7	0	0
7	1	-0.91352
7	0	0.01661
7	0	0
7	1	-0.48765
7	1	-0.02459
7	1	0.30414
7	1	-1.19065
7	1	-2
7	0	1
7	1	0.9033
7	0	0
7	0	1
7	0	-2.64085
7	0	-2.0728
7	0	-0.22282
7	1	0.26872
7	1	-0.09347
7	1	1.19878
7	1	0
7	1	-0.75001
7	1	0
7	1	0
7	1	-1
7	1	-0.65598
7	1	-0.66889
7	1	0
7	0	0.60379
7	0	-0.01363
7	0	0.03338
7	0	0
7	1	0.57717
7	1	-0.32506
7	0	1
7	1	-0.0991
7	1	0.41535
7	0	-1
7	0	-0.93335
7	0	0.57689
7	1	0
7	1	0.32177
7	1	-1
7	1	0.28537
7	1	0
7	0	0
7	0	1.33989
7	1	-0.05989
7	1	0.17394
7	0	0.14558
7	0	-0.64587
7	0	-0.24591
7	0	-0.18713
7	0	-0.17968
8	0	2
8	1	-0.08242
8	0	1.04045
8	0	0
8	0	0
8	0	0
8	0	0.98159
8	0	-1
8	0	1
8	0	0
8	0	0
8	1	-0.66472
8	0	1
8	0	-0.17901
8	1	-1
8	1	-0.3242
8	0	1.13783
8	1	-0.11035
8	1	-0.77922
8	0	0.63515
8	0	0.26491
8	0	-1
8	1	-1.05513
8	1	0.67124
8	0	1.2151
8	1	-1.27198
8	1	-0.24976
8	0	0.07382
8	0	0.65711
8	0	1.43995
8	1	-1
8	1	-1
8	1	-1
8	1	1
8	0	0.77661
8	1	-1.65861
8	0	-1
8	1	-0.42224
8	1	0
8	1	0
8	0	1
8	0	0
8	1	0
8	0	0
8	1	0.62341
8	0	0.0725
8	0	0
8	1	0.08831
8	1	0.57669
8	1	0.42735
8	1	-0.20468
8	1	-2
8	0	1
8	1	0.29936
8	0	0
8	0	1
8	0	-0.76499
8	0	-0.40089
8	0	1.11166
8	1	0.35421
8	1	-0.12319
8	1	-0.60455
8	1	0
8	1	0.15912
8	1	0
8	1	0
8	1	-1
8	1	-0.49387
8	1	-0.00785
8	1	0
8	0	0.94482
8	0	-0.18146
8	0	0.2108
8	0	0
8	1	0.70992
8	1	-0.91528
8	0	1
8	1	-0.23699
8	1	0.32383
8	0	-1
8	0	0.95255
8	0	0.63417
8	1	0
8	1	0.87602
8	1	-1
8	1	-0.74565
8	1	0
8	0	0
8	0	-0.19829
8	1	-0.19194
8	1	0.47902
8	0	-0.07195
8	0	-1.0966
8	0	1.21314
8	0	-0.09134
8	0	0.16423
9	0	2
9	1	0.03186
9	0	1.44467
9	0	0
9	0	0
9	0	0
9	0	0.07445
9	0	-1
9	0	1
9	0	0
9	0	0
9	1	1.21508
9	0	1
9	0	-1.46675
9	1	-1
9	1	0.21204
9	0	-0.29519
9	1	0.85749
9	1	-1.07235
9	0	-0.20839
9	0	-1.5711
9	0	-1
9	1	-0.04489
9	1	-0.10957
9	0	2.22644
9	1	-0.90734
9	1	-0.69022
9	0	0.70226
9	0	-0.41159
9	0	0.17066
9	1	-1
9	1	-1
9	1	-1
9	1	1
9	0	-0.85799
9	1	0.20192
9	0	-1
9	1	0.98598
9	1	0
9	1	0
9	0	1
9	0	0
9	1	0
9	0	0
9	1	0.00865
9	0	-0.36197
9	0	0
9	1	-0.5618
9	1	0.58033
9	1	0.05385
9	1	-0.31901
9	1	-2
9	0	1
9	1	1.22365
9	0	0
9	0	1
9	0	-0.91542
9	0	-0.07323
9	0	-0.05978
9	1	-0.44733
9	1	0.42976
9	1	0.95895
9	1	0
9	1	-0.3613
9	1	0
9	1	0
9	1	-1
9	1	-0.52233
9	1	-0.69943
9	1	0
9	0	1.1159
9	0	0.29684
9	0	0.30958
9	0	0
9	1	-0.37471
9	1	0.02358
9	0	1
9	1	-0.10948
9	1	-3.0421
9	0	-1
9	0	0.12884
9	0	0.34483
9	1	0
9	1	0.87001
9	1	-1
9	1	1.40575
9	1	0
9	0	0
9	0	0.94368
9	1	-0.67686
9	1	0.3429
9	0	0.27966
9	0	-1.02845
9	0	0.11824
9	0	-0.09368
9	0	-0.0572
10	0	2
10	1	0.38229
10	0	0.69397
10	0	0
10	0	0
10	0	0
10	0	0.48605
10	0	-1
10	0	1
10	0	0
10	0	0
10	1	0.32809
10	0	1
10	0	-0.96701
10	1	-1
10	1	0.41057
10	0	0.6006
10	1	0.43451
10	1	-1.74472
10	0	1.97013
10	0	-0.34173
10	0	-1
10	1	-0.2084
10	1	1.09303
10	0	0.1366
10	1	-0.56888
10	1	-0.27569
10	0	0.89492
10	0	0.93224
10	0	0.85267
10	1	-1
10	1	-1
10	1	-1
10	1	1
10	0	-0.40415
10	1	-0.56744
10	0	-1
10	1	0.6976
10	1	0
10	1	0
10	0	1
10	0	0
10	1	0
10	0	0
10	1	0.1441
10	0	1.02444
10	0	0
10	1	0.33538
10	1	0.53179
10	1	1.22624
10	1	1.02261
10	1	-2
10	0	1
10	1	0.5174
10	0	0
10	0	1
10	0	0.61388
10	0	0.27722
10	0	-1.60989
10	1	0.10519
10	1	-0.03846
10	1	0.07628
10	1	0
10	1	0.94836
10	1	0
10	1	0
10	1	-1
10	1	-0.69317
10	1	0.15058
10	1	0
10	0	1.07668
10	0	0.33583
10	0	0.50355
10	0	0
10	1	0.46454
10	1	-1.01019
10	0	1
10	1	0.30111
10	1	-0.27362
10	0	-1
10	0	0.1473
10	0	1.61737
10	1	0
10	1	0.89717
10	1	-1
10	1	0.46019
10	1	0
10	0	0
10	0	-0.83727
10	1	-0.80576
10	1	-0.11881
10	0	-0.67365
10	0	-0.68152
10	0	0.15511
10	0	0.32665
10	0	0.28427
11	0	2
11	1	-1.40899
11	0	0.20141
11	0	0
11	0	0
11	0	0
11	0	1.11539
11	0	-1
11	0	1
11	0	0
11	0	0
11	1	0.19575
11	0	1
11	0	-0.1454
11	1	-1
11	1	0.14373
11	0	1.71724
11	1	-0.17645
11	1	-0.21582
11	0	0.98151
11	0	-0.14745
11	0	-1
11	1	-1.03789
11	1	0.45573
11	0	1.59587
11	1	-0.44513
11	1	-0.0559
11	0	0.78084
11	0	-0.981
11	0	0.11601
11	1	-1
11	1	-1
11	1	-1
11	1	1
11	0	1.09876
11	1	-0.38364
11	0	-1
11	1	0.98454
11	1	0
11	1	0
11	0	1
11	0	0
11	1	0
11	0	0
11	1	0.83255
11	0	0.32844
11	0	0
11	1	0.40958
11	1	0.96386
11	1	1.25179
11	1	1.44749
11	1	-2
11	0	1
11	1	-0.13678
11	0	0
11	0	1
11	0	-0.10591
11	0	0.82514
11	0	0.23982
11	1	0.23835
11	1	1.01482
11	1	1.21289
11	1	0
11	1	-0.34525
11	1	0
11	1	0
11	1	-1
11	1	-1.34329
11	1	0.31612
11	1	0
11	0	0.87114
11	0	-0.63187
11	0	1.25943
11	0	0
11	1	1.04548
11	1	0.49579
11	0	1
11	1	0.39847
11	1	0.25883
11	0	-1
11	0	-0.60769
11	0	0.90216
11	1	0
11	1	1.90431
11	1	-1
11	1	0.03304
11	1	0
11	0	0
11	0	0.53106
11	1	-1.38472
11	1	0.98016
11	0	-0.59468
11	0	-0.09515
11	0	0.21731
11	0	-1.61571
11	0	-0.60314
12	0	2
12	1	-1.3666
12	0	0.9345
12	0	0
12	0	0
12	0	0
12	0	-0.12105
12	0	-1
12	0	1
12	0	0
12	0	0
12	1	0.10739
12	0	1
12	0	-1.01299
12	1	-1
12	1	0.06787
12	0	1.20327
12	1	0.78867
12	1	-0.28775
12	0	1.27614
12	0	-0.27851
12	0	-1
12	1	-0.57419
12	1	-1.20666
12	0	1.93557
12	1	-0.25254
12	1	-1.72099
12	0	0.34754
12	0	-1.53375
12	0	1.98644
12	1	-1
12	1	-1
12	1	-1
12	1	1
12	0	0.12067
12	1	-0.39489
12	0	-1
12	1	0.36102
12	1	0
12	1	0
12	0	1
12	0	0
12	1	0
12	0	0
12	1	-0.17502
12	0	-0.56835
12	0	0
12	1	-0.14339
12	1	-0.32978
12	1	-0.93042
12	1	-0.35262
12	1	-2
12	0	1
12	1	0.30917
12	0	0
12	0	1
12	0	-0.05628
12	0	-0.31655
